time	inactive	active	F	T	F_bound	T_bound	IF_IFclustered	IT_ITclustered	IF_ITclustered	Sum	Experiment
1.6e-05	3.315565953176392e-09	1.657435486370878e-10	0.28000542599418005	0.3299945786687265	0.02120759878296205	3.2291937273033366e-06	0.014392391876247112	3.3368612839633165e-10	2.1914701740036775e-06	0.049999998818213334	day18
0.0	0.05	0.0	0.84	2.97	0.0	0.0	0.0	0.0	0.0	0.05	day25
1.616161616161616e-07	0.03136574578775335	0.0006853654777779197	0.8220575245806592	2.969993587325901	0.014289111888971409	5.711015560381901e-06	0.0018263312052673947	2.693889823908173e-10	7.011197609839798e-07	0.04999999935889779	day25
3.232323232323232e-07	0.01993234303721302	0.00043913119146681196	0.8103821359579443	2.9699893389117706	0.01797910614821206	8.170995125968009e-06	0.005818134967243127	1.066930072180775e-09	2.487959242974911e-06	0.04999999935885021	day25
4.848484848484849e-07	0.012696481630147693	0.0002811862422229824	0.8029910508061765	2.9699866177072294	0.019284333143608345	9.30828603396133e-06	0.00886027289690917	1.8752266713507973e-09	4.070256282933565e-06	0.049999999358850536	day25
6.464646464646464e-07	0.008099607307457506	0.00017998077813767934	0.7982947131319983	2.9699848755946325	0.02000309008901293	9.917825513616055e-06	0.010848497598550987	2.4990404038422777e-09	5.201581773030698e-06	0.049999999358850584	day25
8.08080808080808e-07	0.005172072673111003	0.00011517382951081296	0.7953034864991276	2.96998376064453	0.020444030154742856	1.0271654905758585e-05	0.012123260758036066	2.93531013617924e-09	5.961829943907938e-06	0.049999999358850654	day25
9.696969696969698e-07	0.003304715750124216	7.369121405038551e-05	0.7933953603884788	2.969983047216732	0.020720695935720804	1.0486263253116137e-05	0.012938741805301924	3.227466113152655e-09	6.460065083034842e-06	0.049999999358850675	day25
1.1313131313131313e-06	0.002112404506454524	4.714517995169517e-05	0.7921769595561626	2.9699825907712794	0.02089569134328332	1.0619597422909248e-05	0.013460283153645966	3.4190744339223804e-09	6.782793148720617e-06	0.04999999935885069	day25
1.2929292929292929e-06	0.0013506102327733554	3.0160084698199818e-05	0.7913984721970035	2.969982298761504	0.021006859088443415	1.0703522555991864e-05	0.013793839042656094	3.543406215291405e-09	6.9906291275581235e-06	0.049999999358850696	day25
1.4545454545454544e-06	0.0008636813469126601	1.929350522191702e-05	0.7909008635347755	2.9699821119583945	0.02107766010003275	1.0756716059936806e-05	0.014007176143391066	3.623624574086898e-09	7.124078296075055e-06	0.049999999358850696	day25
1.616161616161616e-06	0.0005523599567926099	1.2341820165714394e-05	0.7905827099567071	2.9699819924612867	0.021122824398915697	1.0790560352897426e-05	0.014143628008165706	3.675213962701603e-09	7.209627932212789e-06	0.04999999935885068	day25
1.7777777777777777e-06	0.0003532806305662586	7.894794788527737e-06	0.7903792600453555	2.9699819160210357	0.021151663763743007	1.081214016087427e-05	0.014230905884319923	3.708328040864927e-09	7.264422148043484e-06	0.04999999935885068	day25
1.9393939393939395e-06	0.00022596238518836999	5.050085991357437e-06	0.7902491459881292	2.969981867124087	0.021170090615052557	1.0825917103496995e-05	0.014286731948505207	3.729557997906932e-09	7.299499694242886e-06	0.049999999358850675	day25
2.101010101010101e-06	0.00014453227925090395	3.2303902557098305e-06	0.790165927464412	2.9699818358461303	0.021181869162025246	1.0834719141328777e-05	0.014322440712518746	3.743158529051875e-09	7.321948411467905e-06	0.049999999358850675	day25
2.2626262626262626e-06	9.244889459506898e-05	2.0663832776219314e-06	0.7901127000803397	2.969981815838569	0.021189399994936256	1.0840345289071044e-05	0.0143452818061011	3.751867157082326e-09	7.33631240807206e-06	0.049999999358850675	day25
2.424242424242424e-06	5.913500155082784e-05	1.3218074962860033e-06	0.7900786544097448	2.9699818030403384	0.021194215760021215	1.0843942482785945e-05	0.014359892163912199	3.757441608866981e-09	7.3455022959725215e-06	0.04999999935885067	day25
2.5858585858585857e-06	3.7826161592488515e-05	8.455292890682993e-07	0.790056877478261	2.969981794853657	0.02119729563733031	1.0846242857686377e-05	0.014369237751413614	3.7610090907780414e-09	7.351381467859059e-06	0.04999999935885068	day25
2.7474747474747475e-06	2.4196062256900966e-05	5.408723770920518e-07	0.790042947958855	2.9699817896168152	0.02119926547449552	1.0847714119919614e-05	0.014375215712027113	3.763291852996246e-09	7.355142481658832e-06	0.04999999935885068	day25
2.909090909090909e-06	1.547756447732091e-05	3.459952862898676e-07	0.7900340379339297	2.9699817862668705	0.021200525403019758	1.0848655199693915e-05	0.014379039557255661	3.764752423211099e-09	7.3575484257268e-06	0.04999999935885069	day25
3.0707070707070706e-06	9.900748792922334e-06	2.2134021098598917e-07	0.7900283386061412	2.969981784123899	0.021201331288210414	1.0849257211028112e-05	0.014381485509008864	3.7656868912619625e-09	7.359087516914942e-06	0.049999999358850696	day25
3.232323232323232e-06	6.333510008097213e-06	1.4160341779383952e-07	0.7900246930014823	2.96998178275298	0.021201846763592262	1.0849642361788108e-05	0.01438305008136131	3.766284754652163e-09	7.36007208930832e-06	0.049999999358850696	day25
3.3939393939393937e-06	4.0517019025462516e-06	9.059902707706268e-08	0.7900223610660545	2.9699817818759118	0.021202176485429998	1.084988880717317e-05	0.014384050873227094	3.766667271585539e-09	7.360701947582729e-06	0.049999999358850696	day25
3.5555555555555555e-06	2.5921273715998306e-06	5.79736219908141e-08	0.7900208694272908	2.969981781314739	0.0212023873920592	1.085004653290596e-05	0.014384691037815728	3.766912024867121e-09	7.361104904746178e-06	0.049999999358850696	day25
3.717171717171717e-06	1.6584987294081412e-06	3.710448141757278e-08	0.7900199152886149	2.969981780955633	0.021202522299232873	1.08501475103323e-05	0.014385100524658698	3.767068649918073e-09	7.361362720982294e-06	0.04999999935885069	day25
3.878787878787879e-06	1.0612958197614588e-06	2.3755356412427662e-08	0.7900193049664338	2.9699817807257793	0.02120260859324366	1.0850212188907867e-05	0.01438536245625649	3.767168899923152e-09	7.361527695584859e-06	0.049999999358850696	day25
4.04040404040404e-06	6.792898688400212e-07	1.5216468259113247e-08	0.7900189145687705	2.9699817805786033	0.02120266379173932	1.0850253648961474e-05	0.014385530003046562	3.767233087901275e-09	7.361633283004402e-06	0.04999999935885069	day25
4.202020202020202e-06	4.349365906389145e-07	9.754495048823975e-09	0.7900186648478092	2.969981780484313	0.02120269909979787	1.0850280257192761e-05	0.014385637175698051	3.767274207883318e-09	7.361700882708084e-06	0.04999999935885068	day25
4.363636363636363e-06	2.786339032387511e-07	6.2606956278041836e-09	0.7900185051117841	2.969981780423852	0.021202721684821742	1.0850297365388479e-05	0.014385705729548564	3.767300571981723e-09	7.361744183207856e-06	0.04999999935885069	day25
4.525252525252525e-06	1.7865354377492412e-07	4.025856333514031e-09	0.7900184029354077	2.9699817803850297	0.021202736131460453	1.08503083968228e-05	0.014385749580538678	3.7673174972347586e-09	7.361771940481685e-06	0.049999999358850696	day25
4.686868686868687e-06	1.1470025517909645e-07	2.5963221765031396e-09	0.790018337577566	2.9699817803600497	0.021202745372315875	1.0850315541211303e-05	0.014385777630124354	3.767328384796473e-09	7.361789755383139e-06	0.04999999935885068	day25
4.848484848484848e-06	7.379322707280281e-08	1.6819360658190555e-09	0.7900182957722786	2.969981780343923	0.02120275128307134	1.0850320199087576e-05	0.014385795571662937	3.7673354100675186e-09	7.361801210215096e-06	0.04999999935885069	day25
5.01010101010101e-06	4.7627335055437365e-08	1.0970554091793958e-09	0.7900182690319691	2.9699817803334594	0.02120275506378767	1.0850323266511095e-05	0.01438580704776612	3.767339964882175e-09	7.361808596938335e-06	0.04999999935885068	day25
5.1717171717171715e-06	3.088883460527618e-08	7.229032339050845e-10	0.7900182519261577	2.969981780326618	0.021202757482281665	1.0850325316793765e-05	0.014385814389032272	3.7673429397625506e-09	7.361813381985112e-06	0.049999999358850696	day25
5.333333333333333e-06	2.0181832820684777e-08	4.835718732242106e-10	0.7900182409843485	2.9699817803220943	0.02120275902924711	1.0850326716325741e-05	0.014385819084893857	3.7673449038235976e-09	7.361816502519394e-06	0.04999999935885069	day25
5.494949494949495e-06	1.3332723351730849e-08	3.3047516666209934e-10	0.790018233985184	2.9699817803190527	0.021202760018761917	1.0850327699621944e-05	0.014385822088690705	3.767346221339287e-09	7.361818558391113e-06	0.04999999935885069	day25
5.656565656565656e-06	8.951582084950758e-09	2.325444345740061e-10	0.7900182295082057	2.9699817803169593	0.021202760651664803	1.0850328416644123e-05	0.01438582401004106	3.7673471252470525e-09	7.361819933177583e-06	0.04999999935885069	day25
5.818181818181818e-06	6.149224370451534e-09	1.699039198702996e-10	0.7900182266446945	2.969981780315472	0.02120276105643955	1.0850328963328203e-05	0.014385825238939729	3.767347764565583e-09	7.361820872267087e-06	0.04999999935885069	day25
5.97979797979798e-06	4.357442968063195e-09	1.2985260554116947e-10	0.7900182248139607	2.9699817803143733	0.02120276131518992	1.0850329400979201e-05	0.014385826024601405	3.7673482345209776e-09	7.361821532467794e-06	0.04999999935885069	day25
6.141414141414141e-06	3.211437747615586e-09	1.0423619083205303e-10	0.7900182236431896	2.969981780313523	0.02120276148062812	1.0850329768956131e-05	0.014385826527026786	3.767348596250292e-09	7.36182201445361e-06	0.04999999935885068	day25
6.3030303030303026e-06	2.47749306808283e-09	8.783047913854988e-11	0.7900182228935316	2.9699817803128306	0.02120276158652517	1.0850330092475036e-05	0.014385826848723136	3.767348888922076e-09	7.361822382723051e-06	0.04999999935885068	day25
6.464646464646464e-06	2.0079371323648103e-09	7.733459362843291e-11	0.7900182224140706	2.9699817803122395	0.021202761654219065	1.085033038746852e-05	0.014385827054459047	3.767349137284752e-09	7.361822678029112e-06	0.04999999935885069	day25
6.626262626262626e-06	1.7075988457890632e-09	7.062119479417472e-11	0.7900182221075446	2.9699817803117132	0.021202761697461665	1.0850330664204774e-05	0.014385827185976396	3.7673493572881135e-09	7.361822926636167e-06	0.04999999935885069	day25
6.7878787878787874e-06	1.5153394685657778e-09	6.632366119136406e-11	0.790018221911472	2.969981780311229	0.02120276172508728	1.0850330929280184e-05	0.014385827270090523	3.767349559178446e-09	7.361823145416678e-06	0.049999999358850696	day25
6.949494949494949e-06	1.3924344520691994e-09	6.35763910898882e-11	0.7900182217862773	2.9699817803107718	0.02120276174269146	1.0850331186872814e-05	0.014385827323785948	3.767349749445629e-09	7.361823345057462e-06	0.04999999935885068	day25
7.111111111111111e-06	1.3142146124212894e-09	6.182795938197637e-11	0.7900182217067495	2.9699817803103308	0.021202761753838804	1.0850331439644274e-05	0.014385827357882535	3.767349932223988e-09	7.36182353236647e-06	0.04999999935885069	day25
7.272727272727272e-06	1.2643737484872304e-09	6.071387698235564e-11	0.7900182216562242	2.9699817803099013	0.02120276176088549	1.085033168935387e-05	0.014385827379532154	3.767350110246297e-09	7.361823711843732e-06	0.04999999935885068	day25
7.434343434343434e-06	1.2322647091069307e-09	5.999615036379144e-11	0.7900182216238202	2.9699817803094786	0.02120276176537	1.0850331937150341e-05	0.014385827393404625	3.767350285296919e-09	7.3618238864275424e-06	0.04999999935885069	day25
7.595959595959596e-06	1.21136808542337e-09	5.952905247844564e-11	0.7900182216028749	2.9699817803090602	0.02120276176823436	1.0850332183737082e-05	0.014385827402359351	3.767350458468448e-09	7.361824057917062e-06	0.04999999935885069	day25
7.757575757575758e-06	1.1978323934784856e-09	5.922649202102859e-11	0.7900182215894522	2.9699817803086446	0.02120276177003509	1.0850332429529638e-05	0.014385827408085585	3.767350630406353e-09	7.361824227375182e-06	0.049999999358850675	day25
7.919191919191919e-06	1.1894899179904001e-09	5.904001445796571e-11	0.7900182215813368	2.969981780308231	0.021202761771085418	1.0850332674761892e-05	0.014385827411534083	3.767350801473924e-09	7.361824395400127e-06	0.04999999935885069	day25
8.08080808080808e-06	1.1858734603833083e-09	5.895917677202314e-11	0.7900182215780513	2.9699817803078195	0.021202761771452854	1.0850332919484247e-05	0.014385827412909762	3.767350971749458e-09	7.361824562120829e-06	0.04999999935885068	day25
8.242424242424241e-06	1.1849242485393988e-09	5.893795936986905e-11	0.7900182215774917	2.9699817803074087	0.021202761771434882	1.085033316391883e-05	0.01438582741311559	3.76735114157799e-09	7.361824728105449e-06	0.04999999935885069	day25
8.404040404040403e-06	1.1833057078663677e-09	5.890178001716933e-11	0.790018221576248	2.9699817803069974	0.021202761771513638	1.0850333408425618e-05	0.01438582741361498	3.767351311518708e-09	7.361824894274793e-06	0.04999999935885069	day25
8.565656565656566e-06	1.1822969641643008e-09	5.887923167895341e-11	0.7900182215756275	2.9699817803065867	0.02120276177150428	1.0850333652866611e-05	0.014385827413846912	3.767351481357232e-09	7.361825060275851e-06	0.04999999935885068	day25
8.727272727272726e-06	1.1797701178802255e-09	5.882274974921079e-11	0.7900182215734556	2.9699817803061754	0.02120276177171429	1.0850333897471393e-05	0.01438582741474468	3.767351651450182e-09	7.361825226695864e-06	0.04999999935885069	day25
8.888888888888888e-06	1.177203921354157e-09	5.876538808890404e-11	0.7900182215712434	2.9699817803057638	0.021202761771929975	1.0850334142080419e-05	0.01438582741565971	3.767351821549729e-09	7.361825393126734e-06	0.04999999935885068	day25
9.05050505050505e-06	1.1750253380035069e-09	5.871669065402169e-11	0.7900182215694274	2.9699817803053525	0.021202761772089643	1.085033438664763e-05	0.014385827416404741	3.767351991584313e-09	7.36182555945063e-06	0.04999999935885069	day25
9.212121212121211e-06	1.1737876859019888e-09	5.868902573512357e-11	0.7900182215685729	2.9699817803049418	0.021202761772113356	1.0850334631113324e-05	0.014385827416737076	3.7673521614612074e-09	7.361825725514853e-06	0.04999999935885068	day25
9.373737373737373e-06	1.173596856526832e-09	5.868476020932236e-11	0.7900182215687883	2.969981780304531	0.021202761771985806	1.0850334875466076e-05	0.014385827416610276	3.767352331162666e-09	7.361825891290183e-06	0.04999999935885069	day25
9.535353535353535e-06	1.1738519687941941e-09	5.869046262502601e-11	0.7900182215694593	2.969981780304121	0.021202761771793824	1.0850335119770712e-05	0.014385827416287886	3.7673525007893964e-09	7.361826056942448e-06	0.04999999935885069	day25
9.696969696969696e-06	1.174541978179873e-09	5.87058862084937e-11	0.790018221570575	2.9699817803037107	0.021202761771539	1.0850335364028424e-05	0.01438582741577475	3.767352670343247e-09	7.361826222474695e-06	0.049999999358850675	day25
9.858585858585858e-06	1.1746857367087812e-09	5.870909961097761e-11	0.7900182215711322	2.9699817803033004	0.021202761771363106	1.0850335608345069e-05	0.0143858274155012	3.767352839988649e-09	7.361826388157694e-06	0.04999999935885068	day25
1.002020202020202e-05	1.1745871722373562e-09	5.870689641899651e-11	0.7900182215714419	2.96998178030289	0.021202761771222225	1.0850335852687857e-05	0.014385827415333933	3.767353009674665e-09	7.361826553907566e-06	0.04999999935885068	day25
1.018181818181818e-05	1.1741732413359424e-09	5.869764392763653e-11	0.7900182215714292	2.9699817803024797	0.021202761771126913	1.0850336097064672e-05	0.014385827415304987	3.767353179413534e-09	7.361826719744467e-06	0.04999999935885069	day25
1.0343434343434343e-05	1.1736844532199864e-09	5.868671816934243e-11	0.79001822157134	2.9699817803020694	0.021202761771042418	1.0850336341449564e-05	0.014385827415308873	3.767353349164952e-09	7.361826885602026e-06	0.04999999935885069	day25
1.0505050505050505e-05	1.1734522659904456e-09	5.868152814238419e-11	0.7900182215715131	2.9699817803016586	0.021202761770920845	1.0850336585806772e-05	0.014385827415200213	3.767353518873367e-09	7.361827051388768e-06	0.04999999935885069	day25
1.0666666666666666e-05	1.17340796685676e-09	5.86805379346024e-11	0.7900182215718783	2.9699817803012483	0.021202761770772124	1.0850336830143707e-05	0.014385827415009145	3.7673536885503e-09	7.3618272171236595e-06	0.04999999935885069	day25
1.0828282828282828e-05	1.1736147604792876e-09	5.868516034039515e-11	0.7900182215725001	2.969981780300838	0.021202761770587122	1.085033707445355e-05	0.014385827414707947	3.767353858185156e-09	7.361827382789257e-06	0.04999999935885069	day25
1.098989898989899e-05	1.173809342069212e-09	5.868950977356476e-11	0.7900182215731093	2.9699817803004276	0.021202761770403887	1.0850337318764708e-05	0.014385827414412106	3.767354027822062e-09	7.361827548458226e-06	0.049999999358850696	day25
1.115151515151515e-05	1.174620998316296e-09	5.8707652529879e-11	0.7900182215743492	2.9699817803000177	0.021202761770131487	1.0850337563009288e-05	0.014385827413845616	3.7673541973555585e-09	7.361827713956902e-06	0.04999999935885068	day25
1.1313131313131313e-05	1.175676503580448e-09	5.873124599472242e-11	0.7900182215758382	2.9699817802996074	0.02120276176982385	1.0850337807227557e-05	0.014385827413172174	3.767354366848192e-09	7.361827879388284e-06	0.04999999935885068	day25
1.1474747474747475e-05	1.1762500886655367e-09	5.874406723687703e-11	0.7900182215768349	2.9699817802991975	0.021202761769585847	1.0850338051497823e-05	0.014385827412710103	3.767354536421592e-09	7.361828044952658e-06	0.04999999935885068	day25
1.1636363636363635e-05	1.1763009183117663e-09	5.874520346306825e-11	0.7900182215772972	2.969981780298787	0.021202761769423376	1.0850338295824492e-05	0.014385827412477313	3.767354706082601e-09	7.361828210661295e-06	0.04999999935885068	day25
1.1797979797979798e-05	1.1763824707173644e-09	5.874702639896115e-11	0.7900182215777909	2.969981780298377	0.021202761769256465	1.0850338540147846e-05	0.01438582741223105	3.7673548757384664e-09	7.361828376361452e-06	0.04999999935885069	day25
1.195959595959596e-05	1.175820506467578e-09	5.87344649102864e-11	0.790018221577627	2.969981780297966	0.021202761769182545	1.085033878454063e-05	0.01438582741226703	3.767355045502181e-09	7.3618285422391995e-06	0.04999999935885069	day25
1.212121212121212e-05	1.175055278973862e-09	5.871735993287249e-11	0.7900182215772554	2.969981780297555	0.02120276176913799	1.0850339028955345e-05	0.01438582741239216	3.767355215299964e-09	7.361828708173041e-06	0.04999999935885068	day25
1.2282828282828282e-05	1.174318227266596e-09	5.87008847618142e-11	0.7900182215769125	2.9699817802971444	0.02120276176908937	1.0850339273367017e-05	0.014385827412504933	3.76735538509303e-09	7.361828874099108e-06	0.04999999935885068	day25
1.2444444444444445e-05	1.1737765092405632e-09	5.868877584833012e-11	0.7900182215767694	2.9699817802967337	0.021202761769012528	1.0850339517757612e-05	0.01438582741253203	3.767355554853365e-09	7.3618290399712685e-06	0.04999999935885069	day25
1.2606060606060605e-05	1.173299086012066e-09	5.867810411539201e-11	0.7900182215766918	2.9699817802963233	0.021202761768926392	1.0850339762141269e-05	0.014385827412530928	3.767355724602927e-09	7.361829205825686e-06	0.04999999935885069	day25
1.2767676767676767e-05	1.1732549983043883e-09	5.867711866913583e-11	0.7900182215770571	2.969981780295913	0.021202761768777643	1.0850340006478174e-05	0.014385827412339769	3.767355894279871e-09	7.361829371560518e-06	0.04999999935885069	day25
1.2929292929292928e-05	1.1733998617917827e-09	5.868035679304566e-11	0.7900182215776156	2.9699817802955026	0.02120276176860159	1.085034025079469e-05	0.014385827412065734	3.767356063925151e-09	7.361829537243203e-06	0.04999999935885068	day25
1.309090909090909e-05	1.173646179969217e-09	5.868586268220322e-11	0.7900182215782777	2.9699817802950923	0.021202761768410874	1.085034049510026e-05	0.014385827411747203	3.767356233553431e-09	7.361829702897889e-06	0.04999999935885068	day25
1.3252525252525252e-05	1.1738814971089179e-09	5.869112263727338e-11	0.7900182215789286	2.969981780294682	0.02120276176822175	1.0850340739407018e-05	0.014385827411433495	3.767356403183559e-09	7.3618298685556095e-06	0.04999999935885069	day25
1.3414141414141413e-05	1.1741525580892717e-09	5.869718158380961e-11	0.7900182215796161	2.9699817802942716	0.021202761768027458	1.0850340983709919e-05	0.014385827411104113	3.767356572807698e-09	7.361830034203466e-06	0.04999999935885068	day25
1.3575757575757575e-05	1.1741798601079402e-09	5.869779186510167e-11	0.7900182215800544	2.9699817802938613	0.02120276176786839	1.0850341228039119e-05	0.01438582741088164	3.767356742472694e-09	7.361830199918591e-06	0.04999999935885068	day25
1.3737373737373737e-05	1.1747477812221822e-09	5.871048640876188e-11	0.7900182215810452	2.9699817802934514	0.021202761767631202	1.0850341472309992e-05	0.014385827410422056	3.7673569120470886e-09	7.361830365484519e-06	0.04999999935885068	day25
1.3898989898989898e-05	1.1754867436796416e-09	5.872700418098111e-11	0.7900182215822107	2.969981780293041	0.021202761767369297	1.0850341716562411e-05	0.014385827409887454	3.767357081592821e-09	7.3618305310032444e-06	0.04999999935885068	day25
1.406060606060606e-05	1.1762619587263599e-09	5.874433230753133e-11	0.7900182215834134	2.969981780292631	0.021202761767102157	1.0850341960810921e-05	0.01438582740933695	3.767357251132482e-09	7.3618306965119644e-06	0.04999999935885069	day25
1.4222222222222222e-05	1.1768623240975825e-09	5.875775210943404e-11	0.7900182215844374	2.969981780292221	0.02120276176686028	1.0850342205078291e-05	0.014385827408863136	3.767357420701449e-09	7.361830862068939e-06	0.04999999935885068	day25
1.4383838383838382e-05	1.1770004240177597e-09	5.876083910296026e-11	0.7900182215849889	2.9699817802918105	0.021202761766685205	1.0850342449395534e-05	0.014385827408592067	3.767357590347895e-09	7.361831027753488e-06	0.04999999935885069	day25
1.4545454545454545e-05	1.1763833231307255e-09	5.874704542311639e-11	0.7900182215847686	2.9699817802913997	0.021202761766619258	1.085034269379425e-05	0.014385827408652224	3.767357760120912e-09	7.361831193646453e-06	0.049999999358850675	day25
1.4707070707070707e-05	1.1762582745015584e-09	5.874425030895045e-11	0.7900182215850513	2.9699817802909894	0.021202761766482208	1.0850342938139882e-05	0.014385827408496572	3.767357929811466e-09	7.3618313594036225e-06	0.04999999935885068	day25
1.4868686868686867e-05	1.1759546680059992e-09	5.873746389934289e-11	0.7900182215851513	2.969981780290579	0.021202761766370957	1.0850343182504778e-05	0.014385827408419235	3.767358099531948e-09	7.361831525210069e-06	0.04999999935885068	day25
1.503030303030303e-05	1.175495296922099e-09	5.872719564922546e-11	0.7900182215850923	2.9699817802901682	0.021202761766282215	1.0850343426886478e-05	0.014385827408410216	3.767358269278538e-09	7.361831691059501e-06	0.04999999935885068	day25
1.5191919191919192e-05	1.1749361488352886e-09	5.871469704385922e-11	0.7900182215849313	2.9699817802897575	0.021202761766207886	1.0850343671278945e-05	0.01438582740844496	3.767358439041851e-09	7.361831856936468e-06	0.049999999358850675	day25
1.5353535353535354e-05	1.1743911962717045e-09	5.870251581842476e-11	0.7900182215847847	2.969981780289347	0.02120276176613151	1.0850343915669878e-05	0.014385827408473478	3.76735860880279e-09	7.361832022809516e-06	0.04999999935885068	day25
1.5515151515151516e-05	1.1739327486396501e-09	5.869226822525568e-11	0.7900182215847267	2.9699817802889363	0.021202761766042633	1.0850344160051479e-05	0.014385827408464055	3.767358778549235e-09	7.361832188658691e-06	0.04999999935885068	day25
1.5676767676767675e-05	1.1736758542204425e-09	5.868652592539794e-11	0.7900182215848744	2.969981780288526	0.021202761765924626	1.0850344404411334e-05	0.014385827408366232	3.767358948261903e-09	7.361832354452242e-06	0.04999999935885068	day25
1.5838383838383837e-05	1.173526448537962e-09	5.868318630345018e-11	0.7900182215851321	2.969981780288115	0.02120276176579109	1.0850344648759592e-05	0.014385827408221263	3.76735911795656e-09	7.361832520216128e-06	0.04999999935885069	day25
1.6e-05	1.1733631092519963e-09	5.867953521682625e-11	0.7900182215853756	2.969981780287705	0.02120276176565957	1.0850344893109351e-05	0.014385827408082407	3.767359287653557e-09	7.361832685983859e-06	0.04999999935885069	day25
